management,monitor,target,people,lemp_firm,export,competition,ownership,mne_country,mne_f,mne_d,degree_m,degree_nm,country,sic
3.8888888,4.5999999,4,3.1666667,5.6167712,20,10,Dispersed Shareholders,,0,0,100,50,Poland,28
2.0555556,1.8,1.4,2.6666667,4.7004805,,10,Government,,0,0,90,0,Poland,38
2.6666667,2.8,3.4000001,2,5.3936276,,10,Other,,0,0,65,25,Poland,28
2.3333333,1.8,2.5999999,2.5,5.480639,3,10,Other,,0,0,95,15,Poland,28
2.5555556,2.4000001,2.5999999,3.1666667,5.480639,,10,Other,,0,0,25,0,Poland,23
3.1666667,3.4000001,3.2,3.1666667,5.3471074,,10,Other,,0,0,80,3,Poland,20
2.2777777,2.8,2.4000001,2.1666667,5.2983174,30,10,Other,,0,0,100,2,Poland,20
2.8333333,2.5999999,3,3.5,4.7874918,,10,Other,,0,0,50,3,Poland,20
2.8333333,3,3.2,2.6666667,4.7004805,,10,Other,,0,0,50,1,Poland,20
3.5,3.5999999,3,3.8333333,7.3132205,,10,Other,,0,0,15,,Poland,20
3.3333333,3.8,3.5999999,3.1666667,5.521461,30,10,Other,,0,0,80,20,Poland,20
3.8333333,4,3.5999999,3.8333333,5.3936276,,10,Other,,0,0,15,,Poland,20
2,2.4000001,2,1.6666666,5.1704841,0,10,Other,,0,0,50,0,Poland,20
2.3333333,2.4000001,3,2.1666667,5.0875964,,10,Other,,0,0,70,0,Poland,20
2.9444444,3,3.4000001,2.8333333,5.3936276,,10,Other,,0,0,60,5,Poland,34
1.9444444,1.8,1.6,2.6666667,5.5984221,40,10,Other,,0,0,90,4,Poland,34
2.6666667,3,3.2,2.5,5.7037826,,10,Other,,0,0,70,30,Poland,20
3.1666667,3.8,3.4000001,2.6666667,5.521461,,10,Other,,0,0,90,0,Poland,20
2.8333333,3,2.8,3.3333333,5.857933,,10,Other,,0,0,50,5,Poland,20
3.0555556,3.2,3.4000001,3,5.4595857,20,10,Other,,0,0,80,45,Poland,20
2.1666667,2.2,2.8,1.6666666,5.2983174,,10,Other,,0,0,50,10,Poland,23
2.2777777,1.6,3.2,2.5,5.2470241,35,10,Other,,0,0,18,0,Poland,23
2.4444444,2.2,2.4000001,2.8333333,5.6347895,,10,Other,,0,0,30,0,Poland,34
1.7222222,1.4,1.4,2.5,5.521461,70,8,Other,,0,0,70,6,Poland,34
3.5555556,4,4,3.1666667,5.7037826,,10,Other,,0,0,90,10,Poland,28
1.7222222,2,1.4,2,6.3969297,10,10,Other,,0,0,,,Poland,28
1.8888888,1.6,2.2,2.1666667,4.9698133,,5,Other,,0,0,30,6,Poland,36
2.4444444,2.8,2.2,2.3333333,4.8675346,8,10,Other,,0,0,60,10,Poland,36
2.0555556,1.2,2.5999999,2.1666667,5.1929569,,10,Other,,0,0,3,1,Poland,23
2.5555556,2.5999999,2.2,2.8333333,5.7037826,,5,Other,,0,0,50,15,Poland,20
3,2.8,3.4000001,3,5.480639,50,10,Other,,0,0,80,15,Poland,20
2.5,1.4,2.8,3.1666667,5.0106354,,8,Dispersed Shareholders,Germany,1,0,20,5,Poland,35
2.4117646,2.2,2.8,2.2,4.6051702,,9,Private Individuals,Germany,1,0,40,0,Poland,20
1.8888888,2.4000001,1.8,1.5,4.6051702,90,10,Private Individuals,Germany,1,0,100,3,Poland,20
3,3.2,3.5999999,2.5,5.2983174,,10,Government,,0,0,90,12,Poland,34
3,3.2,3.5999999,2.6666667,4.9052749,20,10,Government,,0,0,90,20,Poland,34
2.2777777,2.8,2.2,2,4.7449322,,6,Private Individuals,,0,0,80,0,Poland,20
3.6666667,4,4.4000001,3,5.0106354,50,10,Private Individuals,,0,0,100,20,Poland,20
3.7777777,4.1999998,4,3.6666667,5.2983174,,4,Dispersed Shareholders,France,1,0,50,2,Poland,32
3.5555556,3.8,3.5999999,3.3333333,5.521461,,5,Dispersed Shareholders,France,1,0,100,5,Poland,32
2.9333334,3.5999999,3,2,5.1929569,,10,Private Individuals,,0,0,50,,Poland,30
3.5,4,3.2,3.1666667,5.4380794,90,10,Private Individuals,,0,0,100,70,Poland,30
2.4444444,2.4000001,2.5999999,2.8333333,5.7037826,,10,Private Individuals,,0,0,90,20,Poland,35
2.9444444,3,3.2,2.8333333,5.5412636,25,10,Private Individuals,,0,0,70,6,Poland,35
3.5,3.5999999,4,3.8333333,5.857933,,5,Founder,,0,0,80,8,Poland,35
3,3,3.5999999,2.6666667,5.857933,1,10,"Family owned, family CEO",,0,0,65,10,Poland,35
3.1666667,3.5999999,3.8,2,4.6051702,,10,Dispersed Shareholders,Denmark,1,0,100,15,Poland,33
2.8333333,3.2,2.4000001,3.1666667,6.3969297,,10,Private Individuals,,0,0,60,,Poland,20
1.8333334,2,2,1.8333334,5.4380794,,8,Government,,0,0,80,10,Poland,35
2.6666667,2.5999999,2.8,3.1666667,5.521461,10,10,Government,,0,0,80,3,Poland,35
3.8333333,4.5999999,3.5999999,3.3333333,5.1929569,,10,Private Individuals,France,1,0,20,5,Poland,20
3.5555556,4,3.2,3.3333333,6.6846118,20,10,Private Individuals,France,1,0,80,15,Poland,20
2.2777777,2.8,2,2.1666667,6.1092477,,10,Other,,0,0,80,5,Poland,20
3.2222223,3.2,3.8,3,5.8861041,10,10,Other,,0,0,75,5,Poland,20
2.5882354,2.4000001,3.2,2.8,5.1929569,,,Private Individuals,,0,0,100,0,Poland,35
2.1666667,2.5999999,2,2.3333333,4.7874918,,10,Private Individuals,,0,0,100,,Poland,32
2.3333333,3.2,1.8,2.5,5.521461,,4,Other,,0,0,50,50,Poland,33
2.7777777,3.2,3.2,2.5,4.7957907,,10,Dispersed Shareholders,,0,0,100,30,Poland,28
2.7777777,2.2,3,3.3333333,5.7037826,,10,Founder,,0,0,,,Poland,32
2.8333333,3.8,3.2,2.3333333,5.0106354,,5,Private Individuals,,0,0,50,20,Poland,36
3.1666667,3.8,3,3,5.2983174,,4,Private Individuals,,0,0,90,3,Poland,36
2.7777777,2.4000001,2.2,3.6666667,4.6051702,,3,Founder,,0,0,100,80,Poland,35
1.625,1,1.6666666,2.3333333,4.7874918,,10,Dispersed Shareholders,Denmark,1,0,20,1,Poland,32
2.8333333,3.8,2.5999999,2.5,6.2915692,,7,Dispersed Shareholders,Denmark,1,0,90,10,Poland,32
3.1666667,3.8,2.4000001,2.8333333,6.1312265,,10,Private Individuals,Austria,1,0,50,7,Poland,26
3.3888888,3.5999999,3.5999999,3.1666667,7.6496925,,10,"Family owned, family CEO",Korea,1,0,90,5,Poland,36
2.8888888,3.8,2.5999999,2.1666667,5.9914646,,3,Private Individuals,Italy,1,0,100,10,Poland,20
2.8888888,3.2,3.2,2.5,6.7452364,,6,Private Individuals,India,1,0,90,5,Poland,33
3.6111112,4,3.8,3,6.4297194,20,3,Private Individuals,India,1,0,90,0,Poland,33
2.8888888,3.5999999,2.8,3,5.3936276,,10,Private Equity,UK,1,0,50,10,Poland,28
3.8888888,4.1999998,4.1999998,3.3333333,5.5606818,5,4,Private Equity,UK,1,0,80,25,Poland,28
3.2777777,3.4000001,3.5999999,3,6.0161572,,5,Private Individuals,,0,0,15,0,Poland,38
2.3888888,3.2,2,2,4.9416423,,5,Dispersed Shareholders,Holland,1,0,90,40,Poland,20
3.2777777,3.8,3.4000001,2.6666667,5.7037826,,10,Private Individuals,,0,0,90,0,Poland,35
3.2222223,3.4000001,2.5999999,3.3333333,6.4457197,18,6,Private Individuals,,0,0,100,27,Poland,35
3.8333333,4.8000002,3.4000001,3.3333333,5.7037826,,1,Private Individuals,,0,0,100,60,Poland,27
1.7777778,1.2,3,1.5,4.6051702,,3,Private Individuals,,0,0,60,0,Poland,39
2.2777777,2.2,3,2.1666667,5.9914646,,10,Private Equity,,0,0,90,2,Poland,38
2.5555556,3,2.8,2.3333333,5.480639,50,10,Private Equity,,0,0,80,10,Poland,38
2.6111112,3,2.8,2.6666667,5.1474943,,10,Other,,0,0,75,11,Poland,24
2.5555556,2.5999999,2.5999999,2.6666667,4.7004805,0,5,Other,,0,0,80,20,Poland,24
3.6111112,4.4000001,3.2,3.3333333,6.3969297,,5,Dispersed Shareholders,UK,1,0,20,0,Poland,28
2.4444444,2.5999999,2.2,2.3333333,5.6347895,,3,Dispersed Shareholders,Denmark,1,0,50,5,Poland,36
2.4444444,2.4000001,2.5999999,2.5,4.9416423,100,10,Dispersed Shareholders,Denmark,1,0,30,0,Poland,36
2.6666667,3,2.5999999,2.8333333,4.9416423,8,10,Dispersed Shareholders,,0,0,70,20,Poland,26
2.8888888,2.8,2.8,3.1666667,4.6051702,,10,"Family owned, family CEO",France,1,0,100,25,Poland,20
3.3888888,4.4000001,3.4000001,2.5,6.3969297,,2,Private Equity,Denmark,1,0,100,1,Poland,24
1.8823529,1.5,1.8,2.3333333,5.857933,,5,Dispersed Shareholders,,0,0,50,0,Poland,27
2,1.6,2.5999999,2.1666667,5.2983174,0,10,Dispersed Shareholders,,0,0,30,5,Poland,27
3.6666667,3.8,4.4000001,3.1666667,4.8675346,,10,Government,,0,0,100,3,Poland,34
2.7777777,3.4000001,2.8,2.8333333,4.6051702,10,2,Government,,0,0,100,10,Poland,34
2.8888888,3,3,2.6666667,6.6846118,,10,Other,South Africa,1,0,80,5,Poland,37
2.5,2.2,2.8,3,5.2470241,,2,Founder,Greece,1,0,60,0,Poland,26
2.5555556,2.4000001,2.5999999,2.8333333,5.2470241,60,10,Dispersed Shareholders,Greece,1,0,100,10,Poland,26
3.7222223,4,3.5999999,3.5,5.857933,,10,Dispersed Shareholders,Switzerland,1,0,100,20,Poland,28
3.7777777,4,4.1999998,3.6666667,7.6496925,,5,Private Individuals,Italy,1,0,95,10,Poland,36
3.2222223,3.5999999,3.5999999,2.8333333,6.9077554,,10,Private Equity,Ireland,1,0,50,10,Poland,26
4.1666665,4.1999998,4.4000001,4,5.0106354,5,10,Dispersed Shareholders,Ireland,1,0,100,10,Poland,26
3.0588236,3.5999999,3.2,2.6666667,7.1701198,,5,Other,,0,0,70,0,Poland,20
3.1666667,3.8,3,3,7.6009026,30,8,Dispersed Shareholders,US,1,0,90,10,Poland,20
2.2777777,2.5999999,2.2,2.5,4.8675346,0,10,Founder,,0,0,70,10,Poland,36
3.1666667,3.4000001,3,3.1666667,7.8240461,,3,Dispersed Shareholders,US,1,0,80,20,Poland,20
2.7777777,2.8,2.8,2.8333333,5.2983174,,10,Dispersed Shareholders,,0,0,100,50,Poland,26
2.7777777,2.5999999,2.5999999,3,5.2470241,,10,Dispersed Shareholders,,0,0,100,40,Poland,26
2.9444444,3.2,3.2,2.3333333,5.521461,,10,Other,,0,0,8,1,Poland,20
2.8333333,3,3.2,2.8333333,7.8240461,30,10,Other,,0,0,90,10,Poland,20
2.8333333,3.2,2.4000001,2.8333333,5.480639,,4,Private Individuals,,0,0,100,30,Poland,35
3.9411764,4.1999998,3.4000001,4,6.6846118,,10,Founder,,0,0,85,12,Poland,20
2.4444444,2,2.8,3,6.1092477,5,10,Founder,,0,0,75,20,Poland,20
2.8888888,2.8,3.5999999,2.6666667,5.2983174,,10,Private Individuals,,0,0,100,1,Poland,36
3.5,4.5999999,2.8,3.3333333,6.4769726,,7,Other,Italy,1,0,90,20,Poland,36
2.9444444,2.8,3.4000001,3,5.0106354,,10,Private Individuals,,0,0,80,0,Poland,29
4,4.1999998,3.8,3.8,6.1312265,,4,Dispersed Shareholders,US,1,0,90,80,Poland,35
2.7777777,2.4000001,3,2.8333333,5.0106354,,10,Private Individuals,,0,0,75,,Poland,20
2.8333333,4,2.4000001,1.8333334,6.0637851,,10,"Family owned, family CEO",Poland,0,1,50,50,Poland,30
3.7222223,4.1999998,3.4000001,3.5,6.1092477,73,10,"Family owned, external CEO",Poland,0,1,90,20,Poland,30
3.2222223,3.4000001,3.2,2.8333333,6.3969297,,10,Dispersed Shareholders,Holland,1,0,95,15,Poland,20
3.2941177,3.4000001,3.5,3.1666667,5.1357985,,7,Private Individuals,Belgium,1,0,80,30,Poland,34
3.1111112,4.4000001,3,2.3333333,5.4161005,,3,Dispersed Shareholders,Ireland,1,0,100,2,Poland,32
3,3.4000001,3.5999999,2.5,5.0106354,,10,Dispersed Shareholders,Ireland,1,0,90,10,Poland,32
2.7222223,2.4000001,3.8,2.6666667,5.0106354,,10,Private Individuals,,0,0,25,0,Poland,23
3.7222223,3.5999999,3.5999999,4,5.521461,,10,Private Individuals,,0,0,,2,Poland,20
2.2222223,2.4000001,2.2,2.5,5.9914646,30,10,Private Individuals,,0,0,90,60,Poland,20
2.6666667,3.4000001,2,3.1666667,5.2983174,,10,Private Individuals,,0,0,60,2,Poland,24
3.5555556,4,3.8,3.5,5.4380794,,10,Founder,,0,0,30,5,Poland,31
4,5,3.5,4,4.7874918,,10,Dispersed Shareholders,Sweden,1,0,80,5,Poland,34
3.6111112,3.5999999,3.8,3.3333333,5.0106354,50,10,Private Equity,Sweden,1,0,100,15,Poland,34
3.7777777,3.4000001,4.1999998,3.8333333,5.521461,,2,Dispersed Shareholders,Austria,1,0,90,10,Poland,30
3,3.8,3.8,2.3333333,5.7037826,,3,Government,,0,0,5,10,Poland,28
2.5555556,2.8,2.5999999,2.8333333,6.1092477,,10,Founder,,0,0,50,6,Poland,20
2.6111112,2.5999999,3,2.5,6.2146082,10,10,Founder,,0,0,85,0,Poland,20
3,4.1999998,3.2,2.5,5.2983174,,10,Private Equity,Ireland,1,0,100,30,Poland,26
2.7777777,3,2.4000001,3,5.5984221,,9,Founder,,0,0,100,0,Poland,37
3.4444444,3.8,3.5999999,3.3333333,6.4769726,100,10,Founder,,0,0,80,10,Poland,37
3.0555556,3.2,2.4000001,3.5,5.1357985,,4,Dispersed Shareholders,,0,0,90,5,Poland,34
2.7222223,2.8,2.5999999,3,5.2983174,50,10,Dispersed Shareholders,Spain,1,0,100,25,Poland,34
2.1666667,1.8,2.2,2.6666667,4.7874918,,5,Dispersed Shareholders,UK,1,0,75,15,Poland,37
3.2222223,3.8,2.8,3.3333333,5.6347895,,10,Other,Germany,1,0,100,5,Poland,24
2.2222223,2.5999999,2.4000001,2,4.6051702,,2,Government,,0,0,72,20,Poland,34
2.2777777,2.2,2.4000001,2.5,5.7037826,,8,Government,,0,0,75,5,Poland,37
3.6111112,4,3.8,3,5.2983174,,10,Private Individuals,UK,1,0,100,3,Poland,37
3.1764705,3.2,3.4000001,2.8333333,5.7137327,,5,Private Equity,Holland,1,0,100,0,Poland,28
2.6111112,3,3.2,2,6.5220928,,2,Government,,0,0,90,10,Poland,32
3.1666667,3,3.5999999,3.3333333,5.857933,,10,Dispersed Shareholders,France,1,0,100,20,Poland,38
3.2222223,3.4000001,3.5999999,3.1666667,5.857933,,4,Dispersed Shareholders,France,1,0,100,25,Poland,38
2.2222223,2.8,2,2.3333333,4.8675346,,10,Private Individuals,,0,0,50,1,Poland,24
3.9444444,3.2,4.4000001,4.1666665,6.6200733,,4,Other,Germany,1,0,100,90,Poland,37
3.7222223,3.8,4,3.3333333,7.8632669,85,2,Other,Germany,1,0,100,5,Poland,37
2.1111112,2.8,2,1.5,5.521461,,5,Dispersed Shareholders,Denmark,1,0,50,30,Poland,35
2.5555556,3,3,2.3333333,5.1357985,,10,Dispersed Shareholders,Denmark,1,0,80,0,Poland,35
1.8888888,2.2,1.4,2,4.8675346,,5,Private Individuals,,0,0,20,5,Poland,35
2.2777777,2.2,3.2,1.6666666,5.2470241,,4,Founder,,0,0,10,0,Poland,20
3.2222223,3.2,4,3,5.521461,,3,"Family owned, external CEO",Germany,1,0,90,5,Poland,35
3.1666667,3.5999999,2.8,3,5.521461,80,1,"Family owned, external CEO",Germany,1,0,100,12,Poland,35
3.1111112,3.4000001,3.2,3,5.521461,,10,Private Individuals,,0,0,100,2,Poland,37
4,4.1999998,4.1999998,3.6666667,5.9401712,30,10,Private Individuals,,0,0,100,6,Poland,37
2.6111112,2.2,3.5999999,2.5,6.2146082,,6,Founder,,0,0,80,20,Poland,39
2.6111112,2.4000001,2.5999999,2.8333333,6.2146082,,7,Founder,,0,0,30,30,Poland,39
3.1111112,3.5999999,2.5999999,3.1666667,4.9416423,,10,"Family owned, family CEO",Korea,1,0,100,10,Poland,34
2.8888888,2.5999999,3.2,3.5,7.7406645,,3,Private Individuals,,0,0,100,80,Poland,34
3.25,4.1999998,2.3333333,2.5,6.3969297,,,Other,Italy,1,0,3,30,Poland,30
3.4117646,3.8,3.4000001,3.4000001,5.521461,,10,Other,,0,0,100,80,Poland,28
3.4444444,4,3.4000001,3.3333333,5.7037826,1,10,Other,,0,0,90,40,Poland,28
2.5555556,2,3.4000001,2.5,4.8675346,,3,Private Individuals,Poland/Germany,1,0,75,10,Poland,36
3.1666667,3.4000001,3.4000001,2.6666667,4.9972124,5,6,Private Individuals,Poland/Germany,1,0,95,40,Poland,36
3.2777777,3.8,3,3.1666667,6.2146082,,4,Private Individuals,,0,0,100,30,Poland,37
3.2222223,3.5999999,2.5999999,3.3333333,5.1239638,,9,Managers,,0,0,65,3,Poland,27
2.9444444,3.5999999,2.4000001,2.8333333,4.8903489,1,4,Dispersed Shareholders,,0,0,50,10,Poland,27
4.2222223,5,3.4000001,4.3333335,5.9914646,,10,Private Equity,Sweden,1,0,100,25,Poland,30
3.8333333,4.8000002,3.5999999,3.1666667,6.6463904,30,5,Other,,0,0,100,40,Poland,30
3.0555556,3.5999999,2.4000001,3,6.9077554,,10,Private Individuals,India,1,0,80,0,Poland,37
2.9444444,3.5999999,2.8,2.6666667,7.6009026,,10,Dispersed Shareholders,Poland,0,1,80,20,Poland,26
1.9444444,1.8,2.4000001,2,5.9914646,,5,Government,,0,0,80,4,Poland,35
2.6111112,3.2,2.4000001,2.3333333,6.2146082,,10,Government,,0,0,40,3,Poland,35
2.7058823,4.1999998,2.2,1.8333334,5.1704841,,10,Private Individuals,,0,0,0,1,Poland,37
2.7777777,3,2.4000001,2.8333333,5.2983174,,3,Private Individuals,,0,0,80,10,Poland,34
1.9444444,2.2,1.2,2.6666667,4.6539602,2,8,Private Individuals,,0,0,100,3,Poland,34
2.7777777,3,1.6,3.5,5.768321,,5,Dispersed Shareholders,,0,0,100,1,Poland,33
2.9285715,4,3,3,4.7874918,,3,Dispersed Shareholders,,0,0,80,0,Poland,32
2.5,2.5999999,2.2,2.8333333,5.5606818,0,6,Dispersed Shareholders,,0,0,90,5,Poland,32
1.6111112,2,2,1,5.521461,,1,Government,,0,0,100,40,Poland,34
3.2777777,3.8,3,3,5.9135032,,10,Dispersed Shareholders,US,1,0,90,5,Poland,27
3,3.4000001,3.2,3.1666667,5.2983174,,5,Founder,,0,0,80,50,Poland,32
2.2222223,2,2.4000001,2.6666667,5.2983174,25,10,Private Individuals,,0,0,100,10,Poland,32
4.0555553,4.5999999,3.5999999,3.8333333,6.9565454,,10,Private Individuals,,0,0,100,15,Poland,33
2.8333333,2.8,3.4000001,2.6666667,4.9272537,5,10,Private Individuals,,0,0,70,3,Poland,33
2.8333333,2.4000001,2.5999999,3.3333333,5.4161005,,5,Private Individuals,France,1,0,100,2,Poland,20
3.3333333,3.8,3,3,6.9077554,25,3,Private Individuals,France,1,0,80,20,Poland,20
3.5,4.1999998,3.4000001,3.6666667,5.521461,,10,Founder,,0,0,50,5,Poland,24
3.2777777,3.8,3.4000001,2.8333333,6.8023949,,8,Dispersed Shareholders,Germany,1,0,90,40,Poland,28
2.8888888,3.8,2.5999999,2.6666667,5.2983174,,10,Private Individuals,Germany,1,0,80,60,Poland,20
3.8333333,4,3.4000001,4,5.7037826,40,3,Private Individuals,Germany,1,0,80,10,Poland,20
1.7222222,1.4,1.6,2.3333333,4.6443911,,10,Government,,0,0,50,20,Poland,31
3.3333333,3.4000001,3.4000001,3.3333333,5.857933,,9,Founder,,0,0,80,40,Poland,30
3.6111112,3.5999999,3.5999999,3.5,6.3969297,40,10,Founder,,0,0,90,60,Poland,30
1.7222222,1.6,1.8,1.6666666,5.1059456,,3,Government,,0,0,30,1,Poland,30
4,4.1999998,4.4000001,3.3333333,4.9904327,,10,Other,Germany,1,0,95,15,Poland,28
2.1111112,2.5999999,2.5999999,1.6666666,6.4769726,,6,Other,,0,0,66,5,Poland,34
2.9444444,2.8,3,3.6666667,5.9914646,,6,Other,,0,0,90,20,Poland,22
3,3,3.5999999,2.8333333,5.9914646,95,10,Other,,0,0,50,20,Poland,22
1.9444444,1.4,2.2,2,4.8675346,,4,Private Individuals,France,1,0,100,50,Poland,26
2.4444444,3,3,1.8333334,4.8441873,,10,Private Individuals,France,1,0,100,20,Poland,26
2.5,2.5999999,3.2,2,6.9077554,,10,"Family owned, family CEO",,0,0,20,0,Poland,20
2.5,3.2,1.8,2.6666667,5.0106354,,10,Dispersed Shareholders,Germany,1,0,70,0,Poland,35
1.7222222,1.4,1.4,2.3333333,4.9904327,2,3,Dispersed Shareholders,Germany,1,0,57,0,Poland,35
3.3333333,4,3.2,3,4.6051702,,10,Dispersed Shareholders,Switzerland,1,0,50,30,Poland,20
3.7222223,4,3.5999999,3.5,5.2832036,,3,"Family owned, family CEO",Belgium,1,0,90,10,Poland,28
3,3.4000001,2.5999999,2.8333333,5.857933,65,6,"Family owned, family CEO",Belgium,1,0,85,20,Poland,28
3.3529413,3.8,3,3.3333333,5.857933,,3,Other,Belgium/Germany,1,0,90,5,Poland,30
2.6666667,2.5999999,2.5999999,2.6666667,6.3969297,3,4,Other,Belgium/Germany,1,0,100,50,Poland,30
1.7777778,1.8,1.8,2,5.3936276,,4,Private Individuals,,0,0,100,5,Poland,22
1.8333334,2.4000001,1,1.8333334,5.46806,,4,Private Individuals,,0,0,50,0,Poland,25
2.2222223,2,1.8,2.5,5.9914646,95,10,Private Individuals,,0,0,75,10,Poland,25
2.2777777,2.8,2.2,1.8333334,6.3969297,,4,Other,Portugal,1,0,20,0,Poland,22
3.1666667,2.5999999,3.2,4,4.7874918,,5,Private Individuals,,0,0,100,35,Poland,28
2.7777777,3,2.5999999,2.8333333,4.8283138,0,10,Private Individuals,,0,0,90,30,Poland,28
3,3.5999999,3.2,2,5.2983174,,10,Founder,,0,0,20,10,Poland,20
3.1666667,3.5999999,3.2,3,6.2146082,,10,Dispersed Shareholders,US,1,0,100,5,Poland,20
3.0555556,3.2,3.5999999,2.8333333,6.5510802,,10,Dispersed Shareholders,US,1,0,100,3,Poland,20
1.8888888,2,2.2,1.5,5.2983174,,3,Other,,0,0,4,0,Poland,20
3.5,3.4000001,3.5999999,4.3333335,5.0106354,,9,Private Individuals,,0,0,90,25,Poland,35
4.1111112,4.1999998,4,4.3333335,5.1357985,10,10,Private Individuals,,0,0,100,20,Poland,35
3.2222223,4,2.2,3.1666667,6.4769726,,5,Founder,Sweden,1,0,20,5,Poland,25
3.1666667,3.2,4,2.8333333,6.4769726,98,10,Private Individuals,Sweden,1,0,100,30,Poland,25
3.2222223,3.8,2.5999999,3.1666667,5.4380794,,6,Private Individuals,,0,0,100,4,Poland,34
3,3.4000001,3.2,2.8333333,5.4380794,30,10,Private Individuals,,0,0,100,20,Poland,34
4,3.8,4.1999998,4.1666665,4.7874918,,4,Founder,Germany,1,0,70,25,Poland,30
3.0555556,2.8,2.8,3.5,4.7874918,30,3,"Family owned, family CEO",Germany,1,0,50,20,Poland,30
2.7777777,3,2.8,3.1666667,5.0751739,,4,Other,Germany,1,0,75,50,Poland,32
2.5,2.5999999,2.8,2.6666667,5.2983174,0,5,Private Individuals,Germany,1,0,70,20,Poland,32
3.5,3.2,3.5999999,3.8333333,6.7452364,,10,Government,,0,0,60,25,Poland,35
3.5,3,3.8,3.6666667,6.5778613,92,3,Private Individuals,,0,0,100,4,Poland,35
1.7777778,1.8,1.4,2.3333333,5.2983174,,2,Government,,0,0,60,8,Poland,34
2.5,3.5999999,1.4,2.5,5.0751739,0,7,Dispersed Shareholders,US,1,0,100,50,Poland,20
2.7777777,2.5999999,2.8,3.1666667,4.6539602,,8,Private Individuals,,0,0,60,10,Poland,34
2.9444444,3.2,3,3,5.32301,12,6,Private Individuals,,0,0,20,10,Poland,34
2.5,3,2.4000001,2.3333333,5.521461,,3,Other,,0,0,65,12,Poland,39
3,3.5999999,3,3.1666667,4.6051702,,4,"Family owned, external CEO",France,1,0,100,20,Poland,20
3.2222223,3.5999999,3,3.1666667,5.9914646,95,2,"Family owned, external CEO",France,1,0,99,,Poland,20
3.8333333,4.4000001,3.2,4,7.0030656,,2,Founder,Germany,1,0,70,25,Poland,24
1.7777778,2.5999999,1.8,1,6.6846118,,3,Private Individuals,Germany,1,0,50,5,Poland,25
2.4444444,2.4000001,1.8,3.1666667,7.3132205,100,10,Private Individuals,Germany,1,0,80,20,Poland,25
2.5555556,2.4000001,2.8,3,4.6051702,,10,Managers,,0,0,33,0,Poland,20
2.9444444,3.2,3.2,3,7.495542,,10,Founder,Poland,0,1,90,5,Poland,27
4.2777777,4.8000002,4,3.8333333,7.4383836,40,1,"Family owned, family CEO",US,1,0,100,8,Poland,27
1.5555556,1.4,1.2,2.1666667,5.0751739,,10,Founder,,0,0,0,0,Poland,20
4,4.4000001,3.5999999,3.8333333,5.0106354,,10,Dispersed Shareholders,Austria,1,0,100,50,Poland,26
3.6666667,4,3.5999999,3.3333333,5.1929569,70,8,Dispersed Shareholders,Austria,1,0,100,30,Poland,26
2.9444444,2.2,3.5999999,3.6666667,5.5373344,,10,Private Individuals,,0,0,90,25,Poland,28
3.3333333,3,3.5999999,3.6666667,6.4769726,,10,Private Individuals,,0,0,100,50,Poland,28
4,4.1999998,4.4000001,3.8333333,7.0900769,,10,"Family owned, family CEO",Germany,1,0,80,15,Poland,38
4,4,4,4,7.495542,40,10,"Family owned, family CEO",Germany,1,0,90,15,Poland,38
3.0555556,3.4000001,3,3.1666667,5.9914646,,10,Private Individuals,,0,0,80,,Poland,30
3.8333333,4.4000001,3,3.6666667,7.2442274,,10,Dispersed Shareholders,,0,0,90,12,Poland,33
2.2142856,2,2.25,2,6.1737862,,2,Other,,0,0,90,50,Poland,28
2.5,2.5999999,2.5999999,2.5,6.1862087,3,9,Other,,0,0,100,60,Poland,28
3.2222223,2.2,3.5999999,4,5.7037826,,10,Private Individuals,,0,0,100,75,Poland,36
3.6666667,3.4000001,3.4000001,4.1666665,5.521461,,8,"Family owned, family CEO",Germany,1,0,95,10,Poland,25
3.3333333,3.4000001,3.8,2.8333333,5.521461,60,1,"Family owned, external CEO",Germany,1,0,60,10,Poland,25
3.2222223,3.8,3.4000001,2.5,6.5510802,,2,Other,France,1,0,30,3,Poland,36
2.2777777,1.8,3,2.1666667,5.1929569,,10,"Family owned, family CEO",,0,0,100,5,Poland,25
2.6111112,3,1.8,2.5,5.1357985,15,5,"Family owned, family CEO",,0,0,75,19,Poland,25
2.9444444,3.4000001,2.4000001,3,5.521461,,10,Founder,,0,0,70,10,Poland,28
2.7222223,3.2,3,2.1666667,5.0106354,9,10,Founder,,0,0,70,3,Poland,28
2.2941177,1.6,3.25,2.6666667,6.6846118,,2,Founder,,0,0,90,25,Poland,39
1.9444444,2.5999999,1.4,2.1666667,7.6009026,0,2,Founder,,0,0,80,50,Poland,39
3.3888888,3.2,3.8,3.5,6.3969297,,10,Founder,,0,0,100,1,Poland,20
2.8888888,3,3.4000001,2.8333333,6.6846118,,10,Private Individuals,,0,0,100,5,Poland,37
4.3333335,4.4000001,4.8000002,4,6.5510802,,10,Dispersed Shareholders,US,1,0,100,10,Poland,26
3.6111112,3.5999999,3.5999999,3.6666667,6.3969297,90,3,Dispersed Shareholders,US,1,0,90,3,Poland,26
3.3333333,3.4000001,4,2.6666667,4.6051702,,10,Private Individuals,,0,0,70,,Poland,36
2.2777777,2.4000001,3,2,4.6051702,50,10,Private Individuals,,0,0,50,5,Poland,36
1.5,1.4,1.4,1.8333334,6.3969297,,4,Dispersed Shareholders,Ireland,1,0,40,1,Poland,32
